result,url_length,url_has_http//,url_has_https//,url_contains_num,url_num_dots,url_num_slashes,number_of_dash,has_at_symbol,has_tilde_symbol,number_of_underscore,number_of_numpercent,number_of_ampersand,number_of_hash,url_contains_ip
1,47,1,0,1,4,2,4,0,0,0,0,0,0,0
1,56,0,1,1,2,5,0,1,0,0,0,0,0,0
1,54,1,0,0,6,5,0,0,0,0,0,0,0,0
1,99,0,1,1,4,3,0,0,0,0,1,0,0,0
1,145,0,1,1,3,5,0,0,0,1,0,0,0,0
1,144,1,0,1,5,3,7,0,0,0,0,0,0,0
1,87,0,1,1,1,4,0,0,0,0,0,0,0,0
1,350,0,1,1,1,3,2,0,0,0,0,3,0,0
1,82,0,1,1,2,3,1,1,0,1,0,0,1,0
1,38,1,0,1,2,3,3,0,0,1,0,0,0,0
1,60,1,0,1,5,2,3,0,0,0,0,0,0,0
1,57,0,1,1,3,4,4,0,0,0,0,0,0,0
1,62,0,1,1,4,4,0,1,0,0,0,0,0,0
1,159,0,1,1,4,4,0,0,0,2,0,0,0,0
1,142,0,1,1,2,3,4,0,0,2,0,0,0,0
1,85,0,1,1,2,7,0,0,0,0,0,0,0,0
1,65,0,1,1,2,7,2,0,0,0,0,0,0,0
1,70,0,1,1,3,4,4,0,0,0,0,0,0,0
1,73,0,1,0,2,7,3,0,0,0,0,0,0,0
1,33,0,1,0,1,3,3,0,0,0,0,0,0,0
1,51,1,0,0,2,3,2,0,0,0,0,0,0,0
1,45,1,0,1,3,4,6,0,0,0,0,0,0,0
1,47,0,1,0,1,5,2,0,0,0,0,0,0,0
1,91,0,1,1,1,3,1,0,0,2,0,0,0,0
1,86,1,0,1,5,9,0,0,0,0,0,0,0,0
1,158,0,1,0,10,9,0,0,0,6,0,0,0,0
1,258,0,1,1,5,3,2,0,0,0,0,10,0,0
1,402,1,1,1,16,11,1,0,0,1,0,9,0,1
1,54,0,1,1,4,4,3,0,0,0,0,0,0,0
1,104,0,1,1,3,6,1,0,0,0,0,0,0,0
1,64,0,1,1,4,2,4,0,0,0,0,0,0,0
1,51,0,1,0,4,3,4,0,0,0,0,0,0,0
1,120,0,1,1,3,6,0,1,0,2,0,1,0,0
1,55,1,0,0,3,5,0,0,0,0,0,0,0,0
1,35,0,1,0,3,3,2,0,0,0,0,0,0,0
1,87,0,1,0,3,4,2,0,0,0,0,1,0,0
1,57,1,0,1,2,5,1,0,0,0,1,0,0,0
1,469,1,0,1,13,5,5,0,0,1,15,9,0,1
1,232,0,1,1,5,5,14,0,0,0,1,2,0,0
1,51,1,0,1,2,3,4,0,0,0,0,0,0,0
1,146,0,1,1,6,3,4,0,0,1,9,1,0,0
1,92,0,1,0,2,8,5,0,0,0,0,0,0,0
1,93,0,1,1,3,3,0,0,0,0,0,0,0,0
1,80,0,1,1,3,4,1,0,0,0,0,0,0,0
1,33,0,1,0,4,2,0,0,0,0,0,0,0,0
1,70,0,1,1,4,5,5,0,0,0,0,0,0,0
1,53,1,0,1,2,9,0,0,0,1,0,0,0,0
1,80,0,1,1,4,4,2,0,0,0,0,0,0,0
1,82,0,1,1,7,4,2,0,0,0,0,2,0,0
1,156,0,1,1,3,10,1,0,0,1,0,2,1,0
1,52,1,0,0,1,5,1,0,0,0,0,0,0,0
1,100,1,0,1,4,2,0,0,0,0,0,0,0,0
1,398,0,1,1,5,5,1,0,0,0,0,1,0,0
1,103,0,1,1,3,5,5,0,0,0,0,0,0,0
1,135,0,1,1,5,6,4,0,0,0,0,1,0,0
1,71,0,1,0,1,8,1,0,0,1,0,0,0,0
1,93,0,1,1,1,3,2,0,0,3,0,0,0,0
1,48,1,0,1,3,2,6,0,0,0,0,0,0,0
1,115,0,1,1,3,5,5,0,0,0,0,0,0,0
1,380,0,1,1,3,4,14,0,0,1,0,0,0,0
1,55,0,1,1,3,3,0,0,0,1,0,0,0,0
1,56,1,0,1,4,3,5,0,0,0,0,0,0,0
1,91,0,1,1,3,4,5,0,0,0,0,0,0,0
1,56,1,0,1,2,7,3,0,0,0,0,0,0,0
1,89,0,1,1,3,4,6,0,0,0,0,0,0,0
1,112,0,1,1,6,3,6,1,0,0,0,0,1,0
1,349,1,1,1,10,11,1,0,0,0,0,7,0,1
1,42,1,0,0,5,2,0,0,0,0,0,0,0,0
0,52,0,1,0,4,2,0,0,0,0,0,0,0,0
1,748,0,1,1,3,4,16,0,0,1,0,0,0,0
1,38,0,1,1,3,2,2,0,0,0,0,0,0,0
1,140,0,1,1,8,8,0,0,0,5,0,0,0,0
1,110,0,1,1,1,6,1,0,0,0,0,1,0,0
1,111,0,1,1,2,4,0,0,0,0,0,0,0,0
1,85,0,1,1,6,5,3,0,0,0,0,0,0,0
1,79,0,1,0,3,4,3,0,0,0,0,0,0,0
1,64,0,1,0,3,3,2,0,0,0,0,0,0,0
1,32,0,1,1,1,3,0,0,0,0,6,0,0,0
1,47,0,1,0,1,5,2,0,0,1,0,0,0,0
1,209,0,1,1,3,3,0,0,0,0,6,10,0,0
1,62,1,0,0,5,5,0,0,0,0,0,0,0,0
1,62,1,0,0,1,8,1,0,0,0,0,0,0,0
1,116,0,1,1,2,4,9,0,0,0,0,0,0,0
1,252,1,1,1,10,9,0,0,0,2,0,4,0,1
1,75,0,1,1,1,5,3,0,0,0,0,0,0,0
1,63,1,0,0,4,3,3,0,0,0,0,0,0,0
1,61,0,1,1,4,4,0,0,0,1,0,0,0,0
1,60,0,1,1,4,3,2,0,0,0,0,0,0,0
1,43,1,0,1,1,3,0,0,0,0,0,0,0,0
1,166,0,1,1,3,7,1,0,0,1,0,3,0,0
1,403,1,1,1,16,11,3,0,0,1,0,9,0,1
1,67,0,1,1,2,4,1,0,0,0,0,0,0,0
1,54,1,0,0,2,4,3,0,0,0,0,0,0,0
1,56,0,1,1,2,4,0,0,0,0,0,0,0,0
1,59,1,0,0,3,4,0,0,0,0,0,0,0,0
1,45,0,1,1,1,6,1,0,0,0,0,0,0,0
1,59,0,1,0,3,4,3,0,0,0,0,0,0,0
1,77,1,0,0,2,8,2,0,0,0,0,0,0,0
1,64,1,0,1,2,4,4,0,0,0,0,0,0,0
1,138,0,1,1,5,3,3,0,0,0,5,3,0,0
1,191,1,1,1,8,6,0,0,0,1,0,2,0,1
1,24,0,1,1,1,4,0,0,0,0,0,0,1,0
1,68,1,0,0,2,7,0,0,0,0,0,0,0,0
1,75,1,0,1,4,5,3,0,0,0,0,0,0,0
1,54,0,1,1,5,2,1,0,0,0,0,0,0,0
1,57,0,1,0,1,5,1,0,0,0,0,0,0,0
1,57,1,0,0,4,3,2,0,0,0,0,0,0,0
1,61,0,1,0,2,4,1,0,0,0,0,0,0,0
1,65,0,1,1,2,5,2,0,0,0,0,0,0,0
1,75,0,1,1,2,4,1,0,0,0,0,0,0,0
1,74,0,1,1,2,4,0,0,0,0,0,1,0,0
1,64,0,1,0,2,7,0,0,0,0,0,0,0,0
1,245,0,1,1,5,3,13,0,0,0,2,2,0,0
1,372,1,1,1,13,11,2,0,0,1,0,8,0,1
1,72,0,1,1,4,4,0,1,0,0,0,0,0,0
1,63,0,1,1,7,4,1,0,0,0,0,0,0,0
1,118,1,0,1,3,7,7,0,0,1,0,0,0,0
1,137,0,1,1,2,7,0,0,0,2,0,4,0,0
1,107,0,1,1,2,5,0,1,0,0,0,0,0,0
1,66,0,1,0,2,8,0,0,0,0,0,0,0,0
1,110,0,1,1,2,4,2,0,0,3,0,0,0,0
1,26,0,1,1,2,2,2,0,0,0,0,0,0,0
1,480,1,0,1,13,5,2,0,0,1,16,9,0,1
1,124,1,0,1,3,7,4,0,0,0,0,0,0,0
1,59,1,0,0,2,7,1,0,0,0,0,0,0,0
1,67,1,0,0,3,3,0,0,0,0,0,0,0,0
1,323,1,1,1,10,11,3,0,0,1,0,7,0,1
1,70,1,0,1,3,3,0,0,0,0,0,0,0,0
1,243,1,0,1,3,6,2,0,0,0,0,0,0,0
1,108,0,1,1,5,4,0,0,0,0,0,0,0,0
1,55,0,1,0,2,7,1,0,0,0,0,0,0,0
1,474,1,0,1,13,5,3,0,0,2,15,9,0,1
1,75,0,1,1,4,3,5,0,0,0,0,0,0,0
1,95,0,1,1,3,5,5,0,0,0,1,0,0,0
1,17,1,0,0,1,3,1,0,0,0,0,0,0,0
1,120,0,1,1,3,4,0,0,0,3,0,1,0,0
1,127,0,1,1,3,6,6,0,0,0,0,0,0,0
1,49,1,0,0,2,5,0,0,0,0,0,0,0,0
1,104,0,1,1,3,6,0,1,0,0,0,0,0,0
1,89,1,0,0,3,8,2,0,0,0,0,0,0,0
1,107,1,0,1,5,11,1,1,0,0,0,0,0,0
1,85,0,1,1,3,4,2,0,0,1,0,0,0,0
1,62,1,0,1,4,6,0,0,0,1,0,0,0,1
1,60,0,1,0,1,8,2,0,0,0,0,0,0,0
1,122,0,1,1,1,5,1,0,0,0,8,0,0,0
1,167,0,1,1,9,7,2,0,0,0,0,0,0,0
1,75,0,1,1,2,5,3,0,0,0,0,0,0,0
1,51,1,0,1,4,4,0,0,0,0,0,0,0,0
1,71,0,1,1,3,4,4,0,0,0,0,0,0,0
1,166,0,1,1,2,7,4,0,0,0,0,2,0,0
1,60,1,0,1,1,3,4,0,0,0,0,0,0,0
1,55,1,0,1,3,4,0,1,0,0,0,0,0,0
1,114,0,1,1,5,3,1,1,0,0,0,0,0,0
1,58,1,0,1,4,5,3,0,0,0,0,0,0,0
1,125,0,1,1,3,4,1,0,0,1,0,0,0,0
1,45,0,1,1,1,3,0,0,0,1,0,0,0,0
1,82,1,0,0,4,6,0,1,0,1,0,0,0,0
1,62,0,1,0,3,6,2,0,0,1,0,0,0,0
1,222,0,1,1,6,12,10,0,0,2,0,2,0,0
1,144,0,1,1,2,7,2,0,0,6,1,1,0,0
1,94,0,1,1,2,4,0,0,0,1,0,2,0,0
1,74,0,1,1,3,5,3,0,0,0,0,0,0,0
1,780,0,1,1,2,6,16,0,0,15,0,0,0,0
1,52,0,1,1,5,6,0,0,0,0,0,0,0,0
1,87,0,1,0,1,11,1,0,0,0,0,0,0,0
1,55,0,1,1,2,5,0,1,0,0,2,0,1,0
1,169,1,1,1,13,9,0,0,0,0,0,4,0,1
1,25,0,1,1,1,3,1,0,0,1,0,0,0,0
1,82,0,1,1,4,6,0,0,0,0,0,1,0,0
1,66,0,1,0,2,7,2,0,0,0,0,0,0,0
1,95,0,1,1,1,7,0,0,0,1,0,0,0,0
1,53,1,0,1,2,6,0,0,0,0,1,0,0,0
1,116,0,1,1,3,3,0,0,0,3,0,0,0,0
1,72,0,1,0,4,6,1,1,0,0,0,0,0,0
1,135,0,1,1,4,3,3,0,0,0,3,2,0,0
1,206,0,1,1,3,3,7,0,0,0,0,1,0,0
1,61,1,0,1,4,6,1,0,0,0,0,0,0,1
1,62,1,0,1,2,7,0,0,0,2,0,0,0,0
1,238,0,1,1,5,3,13,0,0,0,1,2,0,0
1,168,0,1,1,3,15,4,0,0,4,2,0,1,0
1,49,1,0,0,1,4,0,0,0,0,0,0,0,0
1,92,0,1,0,2,8,4,0,0,0,0,0,0,0
1,105,0,1,1,4,3,1,0,0,1,0,0,0,0
1,54,0,1,0,1,5,0,0,0,2,0,0,0,0
1,62,1,0,1,3,8,0,0,0,0,0,0,0,0
1,56,0,1,1,2,4,0,0,0,0,2,0,0,0
1,46,1,0,1,1,6,0,0,0,0,0,0,0,0
1,87,0,1,0,1,3,0,0,0,4,0,6,0,0
1,70,1,0,1,2,3,8,0,0,0,0,0,0,0
1,48,1,0,0,4,2,0,0,0,0,0,0,0,0
1,60,0,1,0,5,3,1,0,0,0,0,0,0,0
1,73,0,1,1,3,4,4,0,0,0,0,0,0,0
1,82,0,1,1,2,9,1,0,0,0,0,0,0,0
1,83,0,1,1,3,6,0,0,0,0,0,0,0,0
1,87,0,1,1,5,6,3,0,0,0,0,0,0,0
1,64,0,1,1,3,5,0,1,0,0,0,0,0,0
1,73,0,1,1,2,5,1,1,0,0,0,0,0,0
1,166,0,1,1,9,7,2,0,0,0,0,0,0,0
1,51,0,1,0,6,4,0,0,0,0,0,0,0,0
1,43,0,1,1,3,4,3,0,0,0,0,0,0,0
1,67,0,1,1,4,3,3,0,0,0,0,0,0,0
1,62,0,1,0,4,5,1,0,0,0,0,0,0,0
1,75,0,1,1,1,6,0,0,0,0,0,0,0,0
1,63,0,1,0,4,3,2,0,0,0,0,0,0,0
1,72,0,1,1,3,5,1,0,0,0,0,0,0,0
1,50,0,1,1,3,3,5,0,0,0,0,0,0,0
1,70,0,1,0,3,3,5,0,0,0,0,0,0,0
1,480,1,0,1,13,5,3,0,0,1,16,9,0,1
1,54,0,1,1,3,3,5,0,0,0,0,0,0,0
1,79,1,0,0,2,8,0,0,0,1,0,0,0,0
1,72,0,1,1,7,3,4,0,0,0,0,0,0,0
1,92,0,1,1,5,5,1,0,0,0,3,0,0,0
1,96,0,1,1,3,8,1,0,0,0,0,0,0,0
1,93,0,1,1,3,4,0,1,0,0,0,0,1,0
1,107,0,1,1,4,3,1,1,0,0,0,1,0,0
1,162,0,1,0,2,6,0,0,0,0,0,0,0,0
1,55,0,1,0,1,4,0,0,0,0,0,0,0,0
1,46,1,0,0,2,4,2,0,0,0,0,0,0,0
1,52,1,0,1,3,6,0,0,0,0,0,0,0,0
1,70,0,1,0,2,4,0,0,0,0,0,0,0,0
1,58,1,0,1,5,3,1,1,0,0,0,0,1,0
1,39,1,0,0,2,6,1,0,0,0,0,0,0,0
1,433,1,0,1,4,7,4,0,0,0,0,0,0,1
1,104,0,1,1,2,4,0,0,0,0,0,0,0,0
1,75,0,1,1,6,5,3,0,0,0,0,0,0,0
1,83,0,1,1,2,4,0,1,0,0,0,0,0,0
1,65,1,0,0,2,6,4,0,0,0,0,0,0,0
1,101,0,1,1,3,6,0,0,0,1,0,0,0,0
1,105,0,1,1,3,6,0,0,0,2,0,0,0,0
1,52,0,1,0,2,7,0,0,0,1,0,0,0,0
1,103,0,1,1,3,8,4,0,0,0,0,0,0,0
1,102,0,1,1,3,7,5,0,0,0,0,0,0,0
1,68,0,1,0,2,6,4,0,0,0,0,0,0,0
1,50,1,0,0,1,7,2,0,0,0,0,0,0,0
1,60,0,1,0,2,2,0,0,0,0,0,0,0,0
1,54,0,1,0,3,3,0,0,0,1,0,0,0,0
1,244,0,1,1,2,4,2,0,0,8,0,0,0,0
1,62,0,1,0,4,3,0,0,0,0,0,0,0,0
1,81,0,1,1,2,6,2,0,0,0,0,0,0,0
1,91,0,1,1,2,4,1,0,0,0,0,0,0,0
1,85,0,1,1,4,7,2,0,0,0,0,0,0,0
1,72,0,1,0,2,6,5,0,0,0,0,0,0,0
1,76,1,0,1,3,5,5,0,0,0,0,0,0,0
1,35,1,0,1,1,3,0,0,0,0,0,0,0,0
1,110,0,1,1,1,5,2,0,0,0,0,1,0,0
1,64,1,0,0,3,5,0,0,0,0,0,0,0,0
1,67,0,1,1,1,6,1,0,0,0,0,0,0,0
1,62,0,1,1,2,5,0,1,0,0,0,1,0,0
1,72,0,1,1,2,4,2,0,0,0,0,0,0,0
1,51,1,0,1,4,7,0,0,0,0,0,0,0,0
1,114,0,1,1,4,4,0,0,0,1,0,0,0,0
1,68,0,1,1,6,7,0,0,0,0,0,0,0,0
1,95,0,1,1,4,5,0,0,1,0,0,0,0,0
1,76,1,0,1,4,4,1,0,0,0,0,0,0,0
1,71,0,1,1,1,7,2,0,0,0,0,0,0,0
1,75,1,0,1,3,4,4,0,0,5,0,0,0,0
1,55,0,1,1,5,4,0,1,0,0,0,0,1,0
1,61,1,0,0,2,5,1,0,0,0,0,0,0,0
1,94,0,1,1,3,8,1,0,0,0,2,0,0,0
1,47,1,0,1,4,4,3,0,0,0,0,0,0,0
1,88,1,0,1,4,2,0,0,0,0,0,0,0,0
1,32,1,0,1,4,2,1,0,0,0,0,0,0,0
1,68,1,0,1,3,3,1,0,0,0,0,0,0,0
1,280,0,1,1,3,6,1,0,0,0,0,0,0,0
1,104,0,1,1,4,5,0,1,0,1,0,0,1,0
1,74,0,1,1,3,7,1,0,0,0,0,0,0,0
1,56,1,0,0,2,4,1,0,0,1,0,1,0,0
1,29,0,1,0,1,6,0,0,0,0,0,0,0,0
1,141,1,0,1,5,3,6,0,0,0,0,0,0,0
1,68,1,0,1,4,8,1,0,0,0,0,0,0,1
1,119,0,1,1,3,5,5,0,0,3,0,0,0,0
1,128,1,0,1,5,3,0,0,0,4,0,0,0,0
1,39,1,0,1,2,2,2,0,0,0,0,0,0,0
1,77,0,1,1,3,3,2,0,0,0,2,0,1,0
1,100,1,0,1,4,4,0,0,0,1,0,0,0,0
1,147,0,1,1,4,3,0,1,0,0,0,0,1,0
1,76,0,1,1,4,6,1,0,0,0,1,0,0,0
1,51,1,0,1,4,2,0,0,0,0,0,0,0,0
1,54,0,1,1,2,4,0,0,0,1,0,0,0,0
1,84,0,1,1,2,6,0,0,0,2,0,0,0,0
1,50,1,0,1,2,4,3,0,0,0,0,0,0,0
1,46,0,1,0,2,3,0,0,0,1,0,0,0,0
1,45,0,1,0,5,5,0,0,0,0,0,0,0,0
1,101,0,1,1,3,3,0,0,0,0,0,2,0,0
1,64,1,0,0,5,4,2,0,0,1,0,0,0,0
1,475,1,0,1,13,5,1,0,0,3,15,9,0,1
1,201,1,0,1,3,4,0,0,0,1,0,2,0,0
1,89,0,1,1,4,6,2,0,0,0,0,0,0,0
1,469,1,0,1,13,5,1,0,0,3,15,9,0,1
1,79,0,1,0,3,14,0,0,0,0,0,0,0,0
1,109,0,1,1,1,8,1,0,0,1,0,0,1,0
1,90,1,0,1,9,7,0,0,0,0,3,0,0,0
1,71,0,1,0,3,7,2,0,0,0,0,0,0,0
1,135,1,0,1,2,9,1,0,0,1,0,0,0,0
1,102,0,1,1,3,3,0,0,0,0,0,0,0,0
1,70,1,0,1,2,5,3,0,0,0,0,0,0,0
1,73,0,1,1,4,3,0,0,0,0,0,0,0,0
1,46,0,1,1,3,3,0,0,0,1,0,0,0,0
1,38,0,1,0,2,7,0,0,0,0,0,0,0,0
1,112,0,1,1,4,8,4,0,0,0,1,0,0,0
1,36,1,0,0,1,4,0,0,0,0,0,0,0,0
1,411,1,0,1,7,5,3,0,0,2,11,7,0,1
1,24,1,0,1,3,2,1,0,0,0,0,0,0,0
1,64,1,0,1,7,7,2,0,0,0,0,0,0,1
1,36,1,0,1,3,2,2,0,0,0,0,0,0,0
1,59,0,1,1,3,5,4,0,0,0,0,0,0,0
1,114,1,0,1,4,7,0,0,0,0,5,0,0,0
1,53,1,0,0,3,3,0,1,0,0,0,0,0,0
1,234,0,1,1,5,3,5,0,0,1,0,2,0,0
1,40,0,1,0,3,2,2,0,0,0,0,0,0,0
1,109,0,1,1,4,8,2,0,0,0,0,0,0,0
1,126,0,1,1,5,4,0,1,0,0,0,0,1,0
1,46,0,1,0,3,4,0,1,0,0,0,0,1,0
1,47,0,1,1,1,3,1,0,0,0,0,0,0,0
1,129,0,1,1,5,4,4,0,0,0,0,1,0,0
1,46,0,1,1,2,5,3,0,0,0,0,0,0,0
1,114,0,1,1,2,3,2,0,0,1,0,1,0,0
1,65,1,0,0,1,6,2,0,0,0,0,0,0,0
1,109,0,1,1,1,7,2,0,0,0,0,1,0,0
1,99,0,1,1,2,4,0,0,0,2,0,0,0,0
1,57,1,0,0,1,7,1,0,0,0,0,0,0,0
1,292,1,0,1,4,7,2,0,0,3,0,5,0,0
1,376,0,1,1,5,5,6,0,0,4,0,0,0,0
1,38,1,0,1,2,3,0,0,0,0,1,0,0,0
1,54,0,1,1,1,5,2,0,0,0,0,0,0,0
1,151,0,1,1,3,4,2,1,0,4,0,1,0,0
1,279,0,1,1,4,13,8,0,0,0,1,3,0,0
1,103,1,0,1,4,4,2,0,0,0,0,0,0,0
1,79,0,1,1,5,5,5,0,0,0,0,0,0,0
1,128,0,1,1,7,5,5,1,0,0,0,0,1,0
1,54,0,1,1,6,2,0,0,0,0,0,0,0,0
1,83,0,1,0,2,8,3,0,0,0,0,0,0,0
1,297,0,1,1,5,5,3,0,0,3,0,0,0,0
1,43,1,0,0,4,4,0,0,0,0,0,0,0,0
1,91,0,1,1,6,3,1,0,0,0,5,0,0,0
1,151,0,1,1,3,16,5,1,0,0,0,0,0,0
1,44,1,0,1,4,2,2,0,0,0,0,0,0,0
1,470,1,0,1,13,5,2,0,0,1,15,9,0,1
1,107,0,1,1,8,4,0,1,0,0,0,0,1,0
1,95,0,1,1,1,3,1,0,0,3,0,0,0,0
1,65,0,1,0,1,7,2,0,0,2,0,0,0,0
1,60,0,1,1,3,4,0,1,0,1,0,0,0,0
1,57,1,0,0,2,3,0,0,0,0,0,0,0,0
1,243,0,1,1,5,3,19,0,0,0,1,2,0,0
1,106,0,1,1,1,5,1,1,0,0,0,0,0,0
1,62,0,1,1,3,6,2,0,0,0,0,0,0,0
1,474,1,0,1,13,5,3,0,0,3,15,9,0,1
1,89,0,1,1,4,3,4,0,0,0,0,0,0,0
1,100,1,0,0,4,9,0,0,0,0,0,0,0,0
1,176,1,0,1,1,6,0,0,0,0,0,0,0,0
1,74,0,1,1,5,4,3,0,0,0,0,0,0,0
1,57,0,1,1,3,3,1,1,0,0,0,0,0,0
1,198,0,1,1,2,5,0,0,0,1,0,2,0,0
1,63,1,0,1,2,5,0,0,0,1,0,0,0,0
1,60,0,1,0,3,2,0,0,0,0,0,0,0,0
1,52,0,1,0,1,5,2,0,0,0,0,0,0,0
1,71,1,0,1,2,2,16,0,0,0,0,0,0,0
1,45,1,0,0,2,5,1,0,0,0,0,0,0,0
1,395,1,0,1,11,5,3,0,0,2,8,7,0,1
1,86,0,1,1,3,6,5,0,0,0,0,0,0,0
1,246,0,1,1,5,4,16,0,0,0,2,2,0,0
1,58,0,1,1,4,3,5,0,0,0,0,0,0,0
1,84,0,1,1,5,7,3,0,0,0,0,0,0,0
1,173,0,1,1,4,9,0,0,0,1,0,0,0,0
1,194,0,1,1,3,9,2,0,0,3,0,0,0,0
1,57,1,0,0,2,5,3,0,0,0,0,0,0,0
1,93,0,1,1,2,4,5,0,0,0,0,0,0,0
1,28,1,0,1,1,2,1,0,0,0,0,0,0,0
1,100,0,1,1,1,5,1,0,0,0,0,1,0,0
1,295,0,1,1,2,3,0,0,0,0,0,0,0,0
1,86,0,1,1,2,5,0,0,0,1,0,0,0,0
1,115,0,1,1,2,4,4,0,0,0,0,1,0,0
1,83,0,1,1,2,4,5,0,0,0,0,0,0,0
1,39,0,1,1,2,4,2,0,0,0,0,0,1,0
1,129,0,1,1,3,3,0,0,0,0,0,0,0,0
1,76,0,1,1,3,4,4,0,0,5,0,0,0,0
1,70,1,0,0,2,7,0,0,0,0,0,0,0,0
1,96,0,1,1,2,4,0,0,0,1,0,2,0,0
1,510,0,1,1,4,8,7,0,0,9,0,4,0,0
1,160,0,1,1,2,6,0,0,0,0,0,0,0,0
1,66,0,1,0,2,5,1,0,0,1,0,1,0,0
1,37,0,1,1,2,3,0,0,0,1,0,0,0,0
1,74,0,1,1,3,7,2,0,0,0,0,0,0,0
1,115,0,1,1,1,9,3,0,0,0,0,0,0,0
1,156,0,1,1,3,5,0,0,0,1,0,0,0,0
1,127,1,0,1,7,11,1,0,0,0,0,0,0,0
1,88,0,1,1,3,5,0,1,0,0,0,0,0,0
1,57,0,1,1,3,4,6,0,0,0,0,0,0,0
1,32,1,0,1,1,2,1,0,0,0,0,0,0,0
1,98,0,1,1,3,5,6,0,0,0,1,0,0,0
1,94,1,1,1,4,9,0,0,0,0,0,1,0,0
1,94,0,1,1,3,5,0,0,0,1,2,0,0,0
1,200,0,1,1,3,3,5,0,0,0,0,1,0,0
1,53,0,1,1,2,2,2,0,0,0,0,0,0,0
1,83,0,1,1,4,4,2,1,0,0,0,0,1,0
1,59,1,0,0,3,5,2,0,0,0,0,0,0,0
1,58,1,0,1,3,4,3,0,0,0,0,0,0,0
1,130,0,1,1,6,3,1,1,0,0,0,0,0,0
1,103,0,1,1,2,9,5,0,0,0,0,0,0,0
1,409,1,1,1,7,11,3,0,0,1,0,7,0,1
1,63,1,0,1,2,6,3,0,0,0,0,0,0,0
1,79,0,1,1,4,3,5,1,0,0,0,1,0,0
1,100,0,1,1,4,8,4,0,0,0,0,0,0,0
1,69,0,1,0,3,4,0,1,0,1,0,0,0,0
1,135,0,1,1,2,5,2,0,0,2,2,0,0,0
1,51,1,0,0,4,4,1,0,0,0,0,0,0,0
1,53,1,0,1,4,4,1,0,0,0,0,0,0,0
1,42,1,0,1,4,4,3,0,0,0,0,0,0,0
0,35,0,1,0,3,2,3,0,0,0,0,0,0,0
1,46,0,1,1,2,4,0,0,0,0,1,0,0,0
1,49,1,0,0,2,4,3,0,0,0,0,0,0,0
1,37,1,0,1,2,6,0,0,0,0,0,0,0,0
1,61,0,1,1,2,6,2,0,0,0,0,0,0,0
1,41,1,0,1,1,6,0,0,0,0,0,0,0,0
1,55,1,0,1,3,2,1,0,0,0,0,0,0,0
1,75,0,1,1,4,4,2,0,0,0,0,0,0,0
1,62,1,0,1,3,4,1,0,0,0,0,0,0,0
1,290,0,1,1,14,5,0,0,0,0,0,12,1,0
1,58,0,1,1,2,7,1,0,0,0,0,0,0,0
1,156,0,1,1,9,6,8,0,0,0,0,0,0,0
1,259,0,1,1,2,4,1,0,0,0,50,0,0,0
1,50,0,1,0,1,7,1,0,0,0,0,0,0,0
1,78,0,1,0,2,10,1,0,0,0,0,0,0,0
1,49,1,0,1,3,2,6,0,0,0,0,0,0,0
1,78,1,0,1,3,3,1,0,0,0,0,0,0,0
1,231,1,0,1,4,4,2,0,0,3,12,1,0,0
1,50,1,0,0,2,3,1,0,0,0,0,0,0,0
1,72,0,1,0,5,7,0,0,0,1,0,0,0,0
1,53,0,1,1,5,4,0,0,0,0,0,0,0,0
1,228,1,1,1,5,6,1,0,0,0,0,4,0,1
1,233,0,1,1,2,8,3,0,0,0,0,1,0,0
1,49,1,0,1,2,3,5,0,0,0,0,0,0,0
1,79,1,0,1,5,7,3,0,0,0,0,0,0,0
1,86,0,1,1,4,6,6,0,0,0,0,0,0,0
1,53,0,1,0,2,4,3,0,0,0,0,0,0,0
1,49,0,1,1,1,5,1,0,0,0,0,0,0,0
1,116,0,1,1,4,6,0,0,0,1,1,2,0,0
1,57,0,1,0,2,5,2,0,0,0,0,0,0,0
1,85,1,0,1,2,9,6,0,0,1,0,0,0,0
1,87,1,0,1,3,3,1,0,0,0,0,0,0,0
1,94,1,1,1,4,9,1,0,0,0,0,1,0,0
1,171,0,1,1,2,4,1,0,0,0,0,0,1,0
1,76,0,1,0,2,7,1,0,0,0,0,0,1,0
1,69,0,1,1,3,7,1,0,0,0,0,0,0,0
1,90,1,0,0,5,3,0,0,0,4,0,0,0,0
1,65,0,1,1,2,7,1,0,0,0,1,0,0,0
1,63,0,1,1,2,3,1,0,0,1,0,0,0,0
1,85,0,1,1,4,6,2,1,0,0,0,0,0,0
1,474,1,0,1,13,5,2,0,0,1,15,9,0,1
1,226,1,0,1,3,7,3,0,0,2,0,4,0,0
1,61,1,0,0,2,7,1,0,0,0,0,0,0,0
1,266,1,0,1,15,6,1,1,0,0,0,12,1,0
1,109,0,1,0,5,8,0,0,0,5,0,0,0,0
1,109,0,1,1,2,5,0,1,0,2,0,1,0,0
1,89,0,1,1,3,3,0,1,0,2,0,0,1,0
1,471,1,0,1,13,5,6,0,0,4,15,9,0,1
1,45,0,1,1,2,5,0,0,1,0,0,0,0,0
1,74,0,1,0,2,6,4,0,0,0,0,0,0,0
1,57,1,0,1,5,3,0,0,0,0,0,0,0,0
1,119,0,1,1,3,6,0,0,0,1,0,2,1,0
1,55,1,0,0,3,6,0,0,0,0,0,0,0,0
1,95,1,0,0,3,11,1,0,0,0,0,0,0,0
1,473,1,0,1,13,5,4,0,0,1,15,9,0,1
